Symbol 1,Symbol 2,APR,SHARPE,price
HD,USB,0.13236093163174312,0.8727521584190372,-339.25176999999996
MSFT,NEE,0.13237321951618175,1.1368918602948355,-336.39738736842105
MCD,USB,0.13237484638163344,0.9979317716049935,-292.90277368421056
JPM,MMC,0.13238553011178822,1.0552699657495492,-276.22263157894736
BDX,MS,0.13239655431841868,0.8881191585007229,-326.6149257894737
COST,MMM,0.1324323346698646,1.051808148434569,-605.0952631578947
HON,LLY,0.13247455457679247,0.8522050573216811,-491.73947368421057
CRM,LLY,0.13251914377080354,0.6963799807894192,-476.6815789473684
NEE,WFC,0.1325844280931523,0.7531069463630679,-117.57738736842106
LIN,SBUX,0.13287478466425817,1.1150981399347535,-389.1942621052632
ABT,DHR,0.1329185832148898,1.3725852705675599,-365.47879263157904
LIN,UPS,0.1330264024721679,0.9194109126832138,-491.8689989473685
CRM,V,0.13313723762098628,0.8754897403293297,-376.5821052631579
ANTM,GOOGL,0.13316800146785046,0.9361262998165198,-2723.0289610526315
CSCO,V,0.1332290902838249,0.9707278177990143,-247.70736842105262
MDLZ,MSFT,0.133280198442133,1.252872846917653,-322.0057894736842
ABBV,AMD,0.13329968214789778,0.6374273111729056,-239.82999999999996
DUK,MRK,0.1333327419538255,1.2221110590954956,-195.07605578947368
GILD,HON,0.1333710537564341,1.1121599646835831,-249.41929336842105
AMD,AMT,0.1334347759893051,0.6769837407526613,-346.66476894736843
MSFT,SCHW,0.13349056608599663,0.8252672558638032,-325.9715789473684
GILD,NOC,0.13352745708133185,1.0249914200713042,-525.6134270526316
ABT,LLY,0.13353462245696512,0.9509082869467285,-414.12368421052633
ABT,SO,0.1335364306379352,1.1337724337172073,-182.3784210526316
CAT,KO,0.13362087312468263,1.0105615753510218,-271.94461184210525
LLY,NEE,0.13365756957607844,0.8580659745996629,-379.0921242105263
BLK,DE,0.13368294620922283,0.8803143222801564,-976.7192947368421
ADBE,DHR,0.13373329159030134,1.0134272446501698,-655.0514242105264
AMT,PFE,0.1337363200377295,0.9078734637916236,-302.7147689473685
CSCO,QCOM,0.13384853113884287,0.7828450377316509,-177.65441684210523
MDLZ,SO,0.13390606351413048,1.5732820320873662,-132.95526315789473
TMUS,VZ,0.1340300088541646,1.1707042824293077,-182.78842105263158
AVGO,V,0.1340582930029255,0.9424338740645848,-740.7535847368422
MMM,TXN,0.13414698557933868,1.079974939761065,-303.2105263157895
WMT,XOM,0.13418193629919029,0.8324339921553094,-219.0321052631579
TMO,USB,0.13418356967063194,0.7482460918257972,-586.521337894737
BDX,ORCL,0.13426425286951482,0.8973745221261734,-316.5701889473685
CSCO,GILD,0.13442753503461402,1.0725784920374206,-105.48666178947367
SCHW,V,0.13445048579198393,0.9420178488407803,-268.56684210526316
INTU,V,0.13445170802515416,0.983682002416732,-598.3526315789475
JPM,LIN,0.13452594554728114,1.079521946155819,-436.32215684210524
CAT,ISRG,0.13464882776180565,0.751205305926219,-419.6747368421053
BDX,CCI,0.1347083620432994,1.1059589972624404,-420.9911284210527
PEP,USB,0.13472587157372562,0.9580566329817831,-212.55353263157897
BKNG,RTX,0.13474694797085096,0.8582044767438464,-2220.793157894737
ADP,CB,0.13478557572195204,1.209859556489281,-414.6234736842105
DHR,DUK,0.1348063133420272,1.078610974478949,-361.58826631578955
C,GILD,0.13484876158887094,0.9042190925782466,-110.81350389473684
CCI,WMT,0.13485445084475978,1.1413894026657903,-297.43778157894735
CAT,UPS,0.13488392914552416,0.8388377974895438,-388.7163157894737
TXN,V,0.13491934566730635,1.2149909529746423,-366.3478947368421
GS,LOW,0.13501953237543107,0.9128078566411229,-489.8880721052632
LIN,PEP,0.13503767364769903,1.4082227337286115,-476.6488473684211
COST,PLD,0.1350488820026463,1.2764078016247444,-584.5297912105262
CME,WFC,0.13506412569218207,0.9260922797943062,-242.95497263157893
QCOM,SPGI,0.13510193524700131,0.8337740937769824,-467.0107326315789
BA,SPGI,0.13513773578544375,0.7055148369900454,-466.9752631578947
CCI,DUK,0.13517409506559508,1.321229251770978,-281.15409736842105
NFLX,NKE,0.1351756924708889,0.6808927081058048,-301.6124349473684
INTC,UPS,0.13521264747107575,0.7596881744486157,-219.11421052631582
JNJ,PEP,0.13523872077992105,2.012471364073692,-338.2793221052632
AAPL,ADI,0.13529774357250068,1.0505419132466223,-298.4310242105263
AAPL,PEP,0.13532046571903122,1.0788761369698932,-304.31826947368427
WFC,ZTS,0.13534108640618436,0.7861646472827947,-207.46947368421053
CME,COST,0.1355089386623627,1.001339729682929,-665.90392
QCOM,SO,0.13552822297045708,0.7426613484565588,-205.00020631578946
CB,NOW,0.1355629563848868,0.7022577132176802,-673.2011242105264
ABBV,PM,0.13556396863913345,1.1537280871336937,-247.6952631578947
NFLX,SO,0.13556912737318516,0.6792513175762822,-258.7042105263158
C,CRM,0.1355702939450958,0.6682291905037943,-222.91736842105263
CCI,KO,0.13561219825399928,1.2503949602937283,-236.01449868421054
CCI,MMM,0.1356880929869333,1.0513975774878515,-314.5819921052632
DHR,USB,0.13569576521245486,0.7985362297347413,-304.1614242105264
MDT,TMO,0.13570316708967156,0.9314069241837055,-629.8897088947369
MCD,MSFT,0.13570326155993095,1.2735376968201544,-504.2996157894737
DUK,GOOGL,0.13586180790807467,0.9716264063933028,-2347.2163157894734
DHR,SBUX,0.13594455316373222,0.9549480418975944,-330.5456347368422
MRK,MS,0.13595543066722615,0.9895118687703071,-168.28552947368422
ABT,DE,0.13605234572470692,0.8095181693116505,-451.3926315789474
AMGN,CME,0.13615823980444475,1.0290758593522988,-444.67392000000007
AMGN,GOOG,0.1362349130447873,0.9516162343457154,-2491.1273684210532
BA,MDLZ,0.13629451249945812,0.731872872608508,-194.51263157894735
AMGN,NEE,0.13633966989302304,1.100601030958197,-319.29633473684214
AAPL,ABBV,0.13654907149925455,0.8502209432601862,-286.09421052631575
MDT,QCOM,0.13663499059025574,0.7646044164554364,-226.0222615263158
AMZN,IBM,0.1366513074461717,0.8161467233245926,-252.2472894736842
DE,NEE,0.13676277810114845,0.8094684450287001,-416.36107157894736
BKNG,MDT,0.13679865676247327,0.870029860636447,-2219.033634157895
INTC,PG,0.13679961355941161,0.831918264000424,-182.3284210526316
GOOG,MCD,0.13683921944031852,1.1399499964448834,-2491.0196157894743
NEE,RTX,0.13683957251600476,0.9563053856517201,-170.12844
INTU,TXN,0.13694638301931916,1.089588295459002,-558.0015789473684
NVDA,TMO,0.1369826926843727,0.7312721610731735,-711.8786531578949
HON,MCD,0.13699985135156934,1.3585061575301571,-431.83593157894745
AMZN,NFLX,0.13703140134534775,0.7881913033865896,-300.9136052631579
GILD,MS,0.13712924667873616,0.9718317622509266,-141.12245126315787
AAPL,TXN,0.1372889337595855,1.0613038121801048,-304.12052631578945
AMAT,AXP,0.13736397611574835,0.766145049294648,-261.8521052631579
AMAT,AMT,0.1374381661001156,0.7491958122985961,-357.2284531578948
ABBV,LLY,0.13746577621907097,1.1127990462035455,-448.4210526315789
ADP,RTX,0.1374743380551715,1.1089998105246,-307.6544547368421
ADI,AMAT,0.13764341212720033,1.137790143103004,-262.73049789473686
GE,V,0.1376496308939139,0.8802921581849198,-275.73052631578946
ADP,PFE,0.13765306982223757,1.0420576607491538,-264.0770863157895
CCI,LLY,0.13784300059551646,0.9605529898171278,-477.81883421052635
KO,NVDA,0.13794384394464076,0.6631817366687432,-236.35929552631578
CMCSA,PLD,0.1379511750248077,0.9970450567652919,-161.12400173684208
GE,GS,0.13803565442464016,0.9764322241745897,-375.75123
INTC,USB,0.13820416378090372,0.772485309568798,-90.05526315789473
JNJ,MSFT,0.13821174593887786,1.1382735496280092,-435.8373684210526
CAT,HON,0.1382174712290829,1.2484996718075378,-398.5905263157895
HD,UNP,0.1384956942689044,1.1795620205031245,-505.9867478947368
COP,DHR,0.13856657802966432,0.6907475830381984,-365.08037157894745
GS,MO,0.13858010830795076,0.9857981495185798,-352.17667642105266
MMC,PFE,0.13858104411235672,1.0157602342045728,-204.26105263157896
INTU,VZ,0.13861260389393792,0.8365433034257015,-445.6705263157895
GILD,KO,0.13864847448250317,1.3686422016413373,-122.77337889473684
AMGN,CRM,0.13870718215944766,0.7421974031769186,-416.88578947368427
AMAT,ORCL,0.13870947776442155,0.7673918898450843,-175.3705263157895
AMZN,SBUX,0.13875455055666097,0.87992808957208,-189.65465789473683
AAPL,CAT,0.13876108737096837,0.7915293929784234,-351.42210526315785
COP,GS,0.13876570891802187,0.7857815795634844,-413.6464931578948
CMCSA,NFLX,0.13879411518228624,0.6962226900222135,-228.4778947368421
LMT,MA,0.13887251300810077,0.8914368585813287,-769.522607368421
MRK,MSFT,0.13890926419177219,1.0083458441822901,-349.04605578947366
ACN,JPM,0.13893879504382145,1.0390705338173356,-414.1205263157894
BDX,LMT,0.1389412614555403,1.0861185153335404,-676.6285857894737
HON,ZTS,0.13894677820016343,1.0838778057423426,-353.82578947368427
ACN,COP,0.1389504759744311,0.7668376408027041,-401.5273684210526
BLK,NOW,0.13909486196060983,0.8788169742153769,-1107.7482421052632
CAT,TMO,0.13912276574159144,0.8131591040449772,-747.4639694736843
ACN,SBUX,0.13916004784231317,1.1617376838899711,-366.99263157894734
AAPL,MO,0.13916296088122837,0.8450258886974704,-189.92860431578947
BLK,MDT,0.1391645711102889,1.2396336913624861,-728.7271394210527
AMAT,ANTM,0.13919675403505227,0.7431188933256992,-588.0184347368422
ADBE,GE,0.13923662688715543,0.6941253536310494,-472.62842105263155
TMO,ZTS,0.1392840486684086,1.2830133836767592,-702.6992326315791
GOOG,INTC,0.13931065590068292,0.9216208041308158,-2288.1721052631583
SO,UPS,0.1394189445361098,0.9126121778694517,-250.12000000000003
IBM,USB,0.13953839278463342,1.0639922967540787,-187.6915789473684
MCD,MRK,0.1395585490315936,1.2726118514821605,-331.8372505263158
BMY,CRM,0.13959173154941507,0.8472481965600983,-248.4978947368421
BA,NFLX,0.13961519660369914,0.6220735802449698,-320.26157894736843
BLK,TXN,0.13962172353372937,1.295444611575503,-798.9998210526317
GILD,ZTS,0.13968274051480978,1.2372384819307962,-226.6640302105263
BAC,PLD,0.13980104139575467,0.848749577502161,-153.98928889473683
HD,V,0.13982629125839496,1.061046323997004,-493.24387526315786
MDLZ,WMT,0.1398581797187044,1.4344431779648885,-184.31947368421052
BA,TXN,0.13990039670425602,0.7671637001924277,-296.2594736842105
INTU,MDLZ,0.139951146789705,0.9223788500330306,-456.25473684210533
CCI,CRM,0.14010667890510065,0.8636111792648351,-347.60251842105265
AMGN,COST,0.1401298837832783,1.0959114444510591,-708.5363157894736
BDX,T,0.14013344812844508,1.1283527803841185,-267.13650473684214
GS,LLY,0.14038517860122757,0.8224273558588568,-606.8191247368421
CI,MDT,0.14039188124596724,1.041640250761492,-349.1233288947369
BKNG,KO,0.1404384443367348,0.8924757710070754,-2187.9525065789476
MS,NVDA,0.14051188626412636,0.6912932125303406,-254.70836789473682
ADBE,VRTX,0.14052958069452326,0.8248522153750331,-665.401052631579
GOOG,IBM,0.14054147779721138,1.0391128252641766,-2385.808421052632
BDX,MSFT,0.14068098253519334,1.023196198154749,-507.3754521052632
GS,ORCL,0.14072634739691448,0.9522287506855138,-373.3191247368421
GE,MO,0.14083281650950163,0.840527671171199,-121.18755168421053
ACN,COST,0.1409094244851934,1.3222644618313668,-756.1342105263157
ABBV,NOC,0.140965964236196,1.0677944093477507,-609.4567652631579
ACN,GILD,0.14102765385995286,1.2015957680726732,-352.3798196842105
GOOG,TXN,0.14104716859753985,1.2326946386293736,-2410.4726315789476
LIN,TXN,0.14105833328975814,1.2405817304029987,-476.4511042105263
GOOGL,MRK,0.1410912469585932,0.9609133171988352,-2328.7239505263155
CRM,MS,0.1411096154779079,0.7358837670103348,-253.2263157894737
NVDA,SPGI,0.14142194744576875,0.7607144065522546,-508.42889421052627
UNP,V,0.14145291990173625,1.255064994425526,-419.44182
DHR,PG,0.14156933599522792,1.2529789155433007,-396.43458210526325
CAT,GOOGL,0.14157691818522733,0.9279652226637511,-2450.732105263158
ANTM,PEP,0.14160224934562904,1.1591551917911573,-645.7930200000001
ACN,MS,0.14160379476989715,1.1402754663120678,-371.2447368421052
LOW,SO,0.1416186878549488,1.0453338506398966,-258.2215789473684
DHR,SCHW,0.14167551405754186,0.8382869379057725,-320.0214242105264
CCI,VZ,0.14175517722991837,1.3129522324377287,-225.0372552631579
JPM,NEE,0.1417787358138689,0.905948928631591,-198.51265052631578
HON,INTU,0.1418301292333548,0.9431434101523989,-583.2936842105264
MSFT,WFC,0.14183716816679315,0.8050213961530139,-302.68842105263155
ADBE,UPS,0.14189379181955708,0.8415709639494882,-578.6636842105263
BAC,RTX,0.1420391689655982,1.2152201859810108,-128.8279187368421
BKNG,LMT,0.14219477563476013,0.7873975293334584,-2556.3152389473685
GILD,UNP,0.1422818948582838,1.1454660152178457,-277.221113368421
DE,HON,0.1423009133254809,1.0709003329098645,-529.0084210526315
BLK,DIS,0.14232773089616035,1.117705061168917,-737.8582421052632
PM,USB,0.14243575359901617,1.0448121977571243,-152.08052631578946
ACN,DUK,0.14247953236214395,1.1872331105532412,-398.0352631578947
AAPL,V,0.14253035214887522,1.0380381068896931,-344.4715789473684
BAC,BKNG,0.14253489418194398,0.9460315171009223,-2160.6505503157896
ISRG,PLD,0.1425549598667346,0.9407858758255384,-329.0213701578947
CME,NEE,0.1426156105978258,1.0803138191395876,-276.6639389473684
DIS,SCHW,0.14261758815760728,0.9043940958499619,-167.0742105263158
MDLZ,XOM,0.14266207918901985,0.8951874579906529,-157.2157894736842
GOOG,PM,0.14272580408051083,1.0065726089072102,-2350.197368421053
BDX,NOW,0.14292843972947677,0.8010304116583148,-718.3680836842105
BA,COST,0.14305228251671065,0.7331075933300938,-598.1442105263156
BMY,CB,0.1431057411909893,1.0912021894145507,-276.7195452631579
BKNG,CVS,0.1431149757777912,0.8582337936201849,-2219.935789473684
CRM,ISRG,0.14334014652877025,0.7915831178600561,-382.6073684210527
AAPL,ACN,0.1433640813556205,1.1687102497679862,-432.3731578947368
MO,MRK,0.14339634564258996,1.0737474945070329,-137.09834431578946
CAT,MS,0.14340012483937836,1.2194840154185078,-290.2936842105263
MDLZ,MO,0.1434419859956666,1.3958076564663073,-110.058078
COP,LMT,0.14369224820917603,0.8714236186079573,-540.2836599999999
AAPL,CI,0.14369362622494242,0.8872161025611803,-397.51969473684215
ACN,MMM,0.14370928142367556,1.2793771079514893,-431.4631578947368
DE,DIS,0.14371867514258563,0.8774124709120766,-442.57473684210527
GS,T,0.1438334946721258,1.14874021381513,-323.88544052631585
MCD,NFLX,0.14383648221327894,0.7568721442932315,-430.5459315789474
AMD,HON,0.14385216715016624,0.726096764978188,-283.1484210526316
ADBE,MRK,0.14389458862037374,0.865848388597014,-488.5392136842105
GE,HD,0.14389945195580456,0.8264069153586346,-362.2754542105263
PG,PLD,0.14400788349309002,1.389759138114427,-261.2771596315789
GOOGL,ORCL,0.14402730796962437,0.986900985119879,-2310.3810526315788
AMD,GILD,0.14403622949404937,0.7015403615378395,-155.98666178947366
CAT,LOW,0.1441005027978881,0.9128143535115513,-396.81789473684205
BLK,UPS,0.1441699645746839,1.0302800347584746,-814.4177157894738
MDLZ,MS,0.1441840869384341,1.184533221298426,-141.24526315789473
GE,SPGI,0.14420443352645052,0.8315081354540814,-406.0952631578947
DUK,UNP,0.14425705480747153,1.4491282310965334,-322.8765568421053
MSFT,NOW,0.14427998272823261,1.1046916470464516,-732.5010526315789
ABBV,SO,0.14433372044520398,1.4810690947287701,-216.67578947368418
BLK,LOW,0.1443906215180628,1.1539897282121918,-822.5192947368422
SBUX,UPS,0.14454956698915256,0.988828598128,-254.15789473684214
AAPL,DE,0.1447204642197446,0.7990388273095161,-481.84
PYPL,TSLA,0.144761430105542,0.6056804960179111,-787.3826315789474
COST,TXN,0.1448580205092156,1.1695978918039671,-627.8815789473683
GE,HON,0.14494733006047977,1.1520861624753924,-260.67157894736846
BMY,NEE,0.14501877117738093,1.1924198764370864,-150.90843999999998
CRM,MMM,0.14505461555494326,0.7636962805582178,-313.44473684210527
BDX,CI,0.14515163342692716,1.0360680906593482,-503.01883105263164
INTU,USB,0.1452339562817191,0.8076772002440027,-444.3605263157895
AMD,V,0.1453052540577342,0.7185058673679605,-298.2073684210526
CB,MSFT,0.14543388842723126,0.9956076796141403,-462.2084926315789
ABT,BDX,0.14549613597358446,1.2592613236421768,-357.29597842105267
HD,T,0.14558074663160325,1.103191107189154,-310.40966473684205
AMGN,GOOGL,0.1455835299888253,1.0050580940950415,-2484.0852631578946
HON,UPS,0.1456456740137433,0.9823561537064411,-366.7068421052632
AAPL,MCD,0.1456706545036126,1.1744842213230813,-384.6675105263158
BLK,HD,0.14573121405671352,1.2405752377035724,-925.8958015789474
GOOGL,IBM,0.14577342610241883,1.0628167312160264,-2378.7663157894735
COST,GS,0.14584601268287933,1.0135289006078065,-768.2533352631579
CCI,GILD,0.14585103684069356,1.3359994169877547,-235.49865389473683
ABBV,AMGN,0.14589606255949783,1.3950175234676792,-388.6252631578948
PEP,RTX,0.1459005179883941,1.1790824080931228,-257.68142736842105
LIN,LLY,0.14592809391804207,0.942820848770015,-616.9016305263158
ANTM,KO,0.14593412538317074,1.1624534827220954,-544.241467631579
T,XOM,0.1460381465991416,0.9884326120609219,-116.47947368421052
MCD,UNP,0.14606043814230674,1.5313898866959959,-459.63775157894736
GILD,NVDA,0.14608018230684894,0.6752624482124339,-235.84345073684207
ACN,MSFT,0.14608389796166033,1.466562230524026,-552.0052631578947
DUK,PLD,0.1462417982602371,1.3733052961144414,-226.43084384210525
ACN,WMT,0.14637618292199583,1.1766653998067156,-414.318947368421
AAPL,GE,0.14637835573960323,0.7486491389657601,-213.50315789473683
BDX,C,0.1464440606493842,0.9269433233382399,-296.30597842105266
MCD,MDLZ,0.14644991625207204,1.8990058569742079,-304.7969842105264
ISRG,MS,0.14649072634084148,0.8891755236878314,-289.36842105263156
ABBV,LIN,0.14667309853387067,1.2087340883668896,-458.4247884210526
BDX,NFLX,0.14667772348538688,0.7458849872791957,-433.6217678947369
BDX,SPGI,0.1467147943837379,1.2215954527646213,-580.3354521052631
BA,C,0.1467356891025362,0.8716613538528417,-182.94578947368421
GS,TMO,0.1467521468246651,0.8728069870957222,-840.5341468421054
MDLZ,QCOM,0.14691517955890787,0.8875032334008246,-194.54810105263155
CVX,PFE,0.14693516156250164,0.8790063465195963,-219.24578947368423
COST,INTC,0.14695193192742262,0.9244068647897917,-505.58105263157887
MO,UNP,0.1470085320660719,1.2597471823297999,-264.898845368421
ABBV,MCD,0.14701798746295336,1.2977727236477863,-388.5175105263158
LLY,UNP,0.14714843767009822,0.9690706045918235,-519.5412936842105
BKNG,LIN,0.1473107700730909,0.9166360852381359,-2439.760577894737
NFLX,ZTS,0.14731852745584084,0.7737905452434998,-352.5357894736842
USB,V,0.14733945537784554,1.0692058497778079,-252.70684210526315
AAPL,HON,0.14734142493378166,1.0040277547185823,-329.4126315789474
V,XOM,0.14737884068847795,0.9304570453802415,-299.3136842105263
CAT,NVDA,0.14738100745763805,0.6794815744384364,-385.01468368421047
DE,UPS,0.14740661852327142,0.8744445728542276,-519.1342105263158
CB,GILD,0.1474117833860895,1.1554828163758075,-262.5830491578947
CMCSA,DE,0.1474505200135885,0.9132903774026963,-382.1952631578947
BA,CRM,0.14745708572803196,0.6881262396134298,-306.49368421052634
PEP,XOM,0.14754020898808773,0.9297038323327088,-259.16037473684213
GOOG,HD,0.14757199292138856,1.1872734104744123,-2537.3686121052638
